date,province_name,net_profit_all,net_profit_foreign,net_profit_thai,no_tourist_all,no_tourist_foreign,no_tourist_occupied,no_tourist_thai,region_eng_central,region_eng_east,region_eng_east_northeast,region_eng_north,region_eng_south
2020-01-01,Kalasin ,-0.6543214784694819,-0.16017733775394355,-0.6295761553202318,-0.4714395086339558,-0.07710460756319465,-0.7232388868329682,-0.43318881643654256,0.0,0.0,1.0,0.0,0.0
2020-01-01,Kamphaeng Phet ,-0.1663549550719601,0.7568448603364559,-0.17381034693565256,-0.2267371611074849,0.7286188866100436,0.07230318461881868,-0.21234638744203674,0.0,0.0,0.0,1.0,0.0
2020-01-01,Lamphun ,-0.0204542845007396,1.0219332544621798,-0.051313380473538,0.25429863301263644,1.3006690815383652,-0.5733537399220521,0.22688262760033642,0.0,0.0,0.0,1.0,0.0
2020-01-01,Loei ,0.9839144247102678,0.9070393567937172,1.0128691768867009,1.0285461169592964,0.8277224448501996,1.5991059090505748,1.0350657112272623,0.0,0.0,1.0,0.0,0.0
2020-01-01,Lopburi ,0.888333027535266,0.6165630764091555,0.92578919178577,1.3279997404580663,0.7341637005106832,-0.03729247313836584,1.3314802303218427,1.0,0.0,0.0,0.0,0.0
2020-01-01,Maha Sarakham ,-0.5138020467426359,0.17811455768204382,-0.49669312527647724,-0.3718964030045722,0.5725116051331303,-0.10277026559296766,-0.3512634709016638,0.0,0.0,1.0,0.0,0.0
2020-01-01,Nakhon Nayok ,1.7551431647791325,0.6859301073409395,1.8261922003039925,1.468727956539222,0.7553005420634218,1.6397664663768574,1.4684141612889599,0.0,1.0,0.0,0.0,0.0
2020-01-01,Nakhon Pathom ,0.7920181509474312,1.1327716497390623,0.7940988364447629,1.5100683276563878,1.6014830758071157,1.4060122648628512,1.458363669138723,1.0,0.0,0.0,0.0,0.0
2020-01-01,Nakhon Sawan ,0.6962156817849448,0.8603619824257076,0.7155767894192628,0.9654393399471266,1.3107355011354527,1.501104972425223,0.9449399780409122,0.0,0.0,0.0,1.0,0.0
2020-01-01,Nan ,0.6652578435623453,0.9779112424517169,0.6750589269529875,0.3064671191723482,0.7458192174057925,1.186727874830262,0.3229153022443011,0.0,0.0,0.0,1.0,0.0
2020-01-01,Narathiwat ,0.24126001341174988,2.2229678351952047,-0.8617627946184573,-0.3946783157097428,2.2695657840892274,0.24711578311794735,-1.2006740313031696,0.0,0.0,0.0,0.0,1.0
2020-01-01,Nong Bua Lamphu ,-1.292091969600699,-0.9527470466238818,-1.252984245035176,-0.9628580875568291,-0.7261130440205282,-1.1344233584828114,-0.9212964049446045,0.0,0.0,1.0,0.0,0.0
2020-01-01,Pattani ,-0.7225523689581103,-0.3739019495462467,-0.6945222566875656,-1.294703835611042,-0.718516995482528,-0.8978014257902982,-1.258314209846322,0.0,0.0,0.0,0.0,1.0
2020-01-01,Phatthalung ,0.020936626544170812,0.32095322354843975,0.042556830298071086,0.3739809685423642,0.24397999828061165,0.6076273136082869,0.4036077561611879,0.0,0.0,0.0,0.0,1.0
2020-01-01,Phayao ,-0.17642086109727712,0.5591624800044462,-0.16970915049541768,-0.11077215154574085,0.9929739973994726,-0.29564668734289684,-0.11355384927465888,0.0,0.0,0.0,1.0,0.0
2020-01-01,Phichit ,-0.27356731003923446,-0.1959771253070874,-0.24595070570755853,-0.3811955701237246,0.02575071683784912,0.11649817040776442,-0.3443345889940905,0.0,0.0,0.0,1.0,0.0
2020-01-01,Prachinburi ,1.094319990454646,1.507047990719149,1.061761636849159,0.7992543018449703,1.60425193875062,1.0257142809997222,0.7400419525317301,0.0,1.0,0.0,0.0,0.0
2020-01-01,Ranong ,0.7564640092947067,1.644781047973482,0.6512291111332199,0.20492294222706167,1.3515385035364877,0.9224627299327319,0.16902638342834464,0.0,0.0,0.0,0.0,1.0
2020-01-01,Ratchaburi ,0.9875479771916329,0.9415140991673104,1.0146687366476972,1.3093410089740616,1.1147597074823208,0.9828185849231204,1.2992322984813391,1.0,0.0,0.0,0.0,0.0
2020-01-01,Roi Et ,-0.41846131036490014,0.08484947380752139,-0.3974293139728198,-0.060766234233875914,0.19253878288619947,0.040819025181551845,-0.027040316344090348,0.0,0.0,1.0,0.0,0.0
2020-01-01,Sakon Nakhon ,0.25866822192286604,-0.07881403858195941,0.2923593943667713,0.2895485397642262,-0.1734455565522887,0.5328680577952141,0.32492644937843107,0.0,0.0,1.0,0.0,0.0
2020-01-01,Samut Sakhon ,-0.06838780199873597,-0.3160170931424139,-0.03743661016485442,0.15345456835549412,-0.1376615225583799,0.378824329904882,0.19008086799388896,1.0,0.0,0.0,0.0,0.0
2020-01-01,Samut Songkhram ,0.624993771204726,0.772654287068199,0.6464475533094278,0.9685905126415826,1.0195556667446424,0.48080857262176263,0.9678848042443348,1.0,0.0,0.0,0.0,0.0
2020-01-01,Saraburi ,0.6010921674580056,1.011219205719643,0.6049842303089421,1.0058803369265972,1.2542481879405598,0.9265289351773246,0.9899878142750071,1.0,0.0,0.0,0.0,0.0
2020-01-01,Sing Buri ,-0.8935989829532964,-0.6870461478193719,-0.8616457829761751,-0.7122344279467686,-0.5036090682573139,-1.0493925247086628,-0.6702648890107028,1.0,0.0,0.0,0.0,0.0
2020-01-01,Sisaket ,0.4366778174736932,0.7151564598636517,0.4542226789569365,0.9195811942283532,0.803855537846339,0.0558861869994201,0.9285774782158579,0.0,0.0,0.0,0.0,1.0
2020-01-01,Suphan Buri ,1.0397726200883595,0.274056677936373,1.089668647695299,1.205991661839141,0.5673914153041382,1.0236624461878585,1.2158436403592061,1.0,0.0,0.0,0.0,0.0
2020-01-01,Tak ,1.5967690588194299,1.270564854354196,1.631845852245308,1.3011903044627906,1.2541541492205583,2.334191348419232,1.2829114934093098,0.0,0.0,0.0,1.0,0.0
2020-01-01,Trang ,2.3832830892807615,2.335403657195065,2.184702950358756,0.7740671601209882,1.9985103104074091,1.6345877234341577,0.608623898582366,0.0,0.0,0.0,0.0,1.0
2020-01-01,Uthai Thani ,-0.23239099921750292,-0.11776551234994144,-0.20542750931107479,-0.06790395717931885,-0.29780191786356913,-0.17294470475901072,-0.028084736169494556,0.0,0.0,0.0,1.0,0.0
2020-01-01,Uttaradit ,0.3347475663495859,0.1993918636829263,0.3660661508119237,0.3816744241555558,0.30003868806725825,0.514489571761058,0.410271908619523,0.0,0.0,0.0,1.0,0.0
2020-01-01,Yala ,0.23405587140129616,2.2830187342530435,-1.2315438672318375,-0.5879513417564648,2.3022963547203346,0.1432496563756647,-1.7915749612226666,0.0,0.0,0.0,0.0,1.0
2020-01-01,Yasothon ,-0.8954868069715208,0.40565045089546037,-0.8976294655301026,-0.6190356566351319,0.5478290765041947,-1.010730918688504,-0.6015953187596504,0.0,0.0,1.0,0.0,0.0
2020-02-01,Amnat Charoen ,-1.368663034749277,0.09070406831209386,-1.3572570950739569,-1.3557152833948047,0.1604428370231483,-1.477998470874085,-1.3423582124940991,0.0,0.0,1.0,0.0,0.0
2020-02-01,Ang Thong ,-0.49264373081705354,0.5094311880407685,-0.4915651660461434,-0.15521153720867453,1.0013774380808502,-1.072849681173176,-0.15980820564185697,1.0,0.0,0.0,0.0,0.0
2020-02-01,Bueng Kan ,-0.5872422490251821,-0.5820021491202346,-0.5572371005529428,-0.713032093380055,-0.6413351812414481,-0.5318240254213271,-0.6700798348589547,0.0,0.0,1.0,0.0,0.0
2020-02-01,Buriram ,0.4586120543020695,0.6432493400442625,0.48035040634505605,0.5218234373593279,0.9439593154842352,0.9511198610645859,0.5281052269002039,0.0,0.0,1.0,0.0,0.0
2020-02-01,Chachoengsao ,-0.2065610579061169,0.12977642748602283,-0.18389951088666637,0.3921072738355921,0.5087109135662468,-0.48881355862071646,0.4160922819938351,0.0,1.0,0.0,0.0,0.0
2020-02-01,Chainat ,-0.7832838669226544,-0.40567615724826095,-0.7547468444084017,-0.507017323190762,-0.2221894516730893,-0.8217292344461781,-0.4669448218899132,1.0,0.0,0.0,0.0,0.0
2020-02-01,Chaiyaphum ,-0.6022243340644288,-0.10883082164963725,-0.5782630907977857,-0.3036991483540738,-0.1428146773605093,-0.016837122158624578,-0.2643894099281756,0.0,0.0,1.0,0.0,0.0
2020-02-01,Chanthaburi ,1.8734492982719733,1.5426578788719751,1.8963905968650725,1.4518179388206083,1.2088155015284034,1.167920964094314,1.4342906859735407,0.0,1.0,0.0,0.0,0.0
2020-02-01,Chumphon ,0.8212367743963129,1.5043634730300792,0.7647251916029721,0.020521201825411648,1.3566760627372088,0.7539711609472071,-0.0233252431363436,0.0,0.0,0.0,0.0,1.0
2020-02-01,Kalasin ,-0.6641508618503518,-0.2013170105590206,-0.6386836347581436,-0.47272618202794503,-0.1734455565522887,-0.8149050224705806,-0.43315440425941654,0.0,0.0,1.0,0.0,0.0
2020-02-01,Kamphaeng Phet ,-0.3910485788230574,0.7316960476239821,-0.40536371384174136,-0.48378792765495504,0.6839799382850043,-0.18945860493990793,-0.47136041378385535,0.0,0.0,0.0,1.0,0.0
2020-02-01,Lamphun ,-0.2867192920610483,0.8942548900930558,-0.3152802350762412,-0.05575975187174597,1.1519730732648052,-0.7950953522620617,-0.07349780697720179,0.0,0.0,0.0,1.0,0.0
2020-02-01,Loei ,0.700481163209129,0.7672166660326387,0.7250860126042327,0.6873375076500549,0.64065763482337,1.1784688397332275,0.7045905240310065,0.0,0.0,1.0,0.0,0.0
2020-02-01,Lopburi ,0.5931084051994997,0.4961213159707028,0.6243904157106279,0.9684552368326207,0.5769096386840928,-0.18084978304789046,0.9829325570948907,1.0,0.0,0.0,0.0,0.0
2020-02-01,Maha Sarakham ,-0.7975228078811559,-0.027634849906473507,-0.7764489592032999,-0.7009149319093844,0.29833752772510036,-0.4358905665574939,-0.6738891186949906,0.0,0.0,1.0,0.0,0.0
2020-02-01,Nakhon Nayok ,1.3762185148002861,0.6069927183081122,1.4325981580124403,1.0512704685978957,0.6376601816303912,1.2587310627771313,1.0628176344046731,0.0,1.0,0.0,0.0,0.0
2020-02-01,Nakhon Pathom ,0.4327765891431128,1.0426341468235334,0.4249838267689072,1.0084483911906634,1.4770303761472872,1.182093842665466,0.9707891403412736,1.0,0.0,0.0,0.0,0.0
2020-02-01,Nakhon Sawan ,0.5034954099266511,0.8631453054172225,0.5146868208179192,0.7134194974886111,1.2872364018894535,1.2604898449860011,0.6944881404187734,0.0,0.0,0.0,1.0,0.0
2020-02-01,Nakhon Si Thammarat ,1.7497943153586009,1.4144488546089724,1.7801940628219384,1.224141114403182,1.4311845649778678,2.0142363474687666,1.1918484314838385,0.0,0.0,0.0,0.0,1.0
2020-02-01,Nan ,0.35773011414256817,0.980065732809972,0.3526067616585395,-0.018827791012668058,0.7629557532505881,0.7630657089844716,-0.0040964475569687684,0.0,0.0,0.0,1.0,0.0
2020-02-01,Narathiwat ,0.06908766052042664,2.077130072295903,-0.7435440137615497,-0.5482712042483133,2.0689105780829995,0.10355660932389703,-1.099748625322296,0.0,0.0,0.0,0.0,1.0
2020-02-01,Nong Bua Lamphu ,-1.343379659873104,-1.0346775822182381,-1.302708134223639,-1.0136634501669224,-0.8454747326485629,-1.1727414756453551,-0.9719399777442074,0.0,0.0,1.0,0.0,0.0
2020-02-01,Nonthaburi ,0.4510322757475132,1.2019091466837808,0.4235983752746086,0.9513633252618201,1.2369488115864695,0.39493792909797265,0.9370361151713645,1.0,0.0,0.0,0.0,0.0
2020-02-01,Pathum Thani ,-0.11419169928191801,1.1278270144474307,-0.17002415116888167,0.4109935860210149,1.4945591354053416,-0.08913236286718909,0.3591938334957209,1.0,0.0,0.0,0.0,0.0
2020-02-01,Pattani ,-0.7658132943840777,-0.08298826139846137,-0.743127559179233,-1.3508681309183606,-0.4259312563637071,-0.9630370655272574,-1.3194355004165865,0.0,0.0,0.0,0.0,1.0
2020-02-01,Phatthalung ,-0.18478032679786252,0.17811455768204382,-0.16298702000143697,0.06764158581180088,0.05248710435678048,0.3572357576624976,0.10292736111500694,0.0,0.0,0.0,0.0,1.0
2020-02-01,Phayao ,-0.49264373081705354,0.4331356178061498,-0.4867068156829301,-0.4786598884817834,0.8136608857556591,-0.5781357651442643,-0.4755418704930946,0.0,0.0,0.0,1.0,0.0
2020-02-01,Phetchabun ,1.3681702061036645,0.5591624800044462,1.4252707703149277,0.8577665189552498,0.5701283063015531,1.9272532684179884,0.8743300674837918,0.0,0.0,0.0,1.0,0.0
2020-02-01,Phichit ,-0.4269892744343893,-0.422382944669255,-0.3979616693392095,-0.5369087026874352,-0.2059301975370101,-0.06462145368222139,-0.4971306631990731,0.0,0.0,0.0,1.0,0.0
2020-02-01,Prachinburi ,0.5337128525719541,1.2644032222220598,0.5019746490956336,0.2282787777684048,1.2937336832736024,0.5032224794366319,0.2010804122372932,0.0,1.0,0.0,0.0,0.0
2020-02-01,Ranong ,0.7081098148629438,1.643502411175004,0.5970441502872796,0.12274212453738868,1.33022931654042,0.8386926284226395,0.0871941929187965,0.0,0.0,0.0,0.0,1.0
2020-02-01,Ratchaburi ,0.31302400896529126,0.6296380928545903,0.3306609825321052,0.40436287986187947,0.7170939075311864,0.18728485042530763,0.42162469182250734,1.0,0.0,0.0,0.0,0.0
2020-02-01,Roi Et ,-0.5999194405583392,-0.03138228011442947,-0.5776389166200051,-0.30269010067598134,0.06405243275083698,-0.20606282473541335,-0.26636142789388406,0.0,0.0,1.0,0.0,0.0
2020-02-01,Sa Kaeo ,0.9173242820592178,1.0591940175702665,0.9328248120939998,0.5561133518558853,1.1479650823900338,0.3888859245485101,0.5487040791651119,0.0,1.0,0.0,0.0,0.0
2020-02-01,Sakon Nakhon ,0.0436671166478391,-0.2121786334203376,0.07514258888228405,0.019112740000323838,-0.38378561502499364,0.2734485851356766,0.0588340542326384,0.0,0.0,1.0,0.0,0.0
2020-02-01,Samut Sakhon ,-0.2032376582554927,-0.476271982391411,-0.1724207464901456,-0.052695515990166183,-0.33535977147049023,0.3310249838437886,-0.012711138770108992,1.0,0.0,0.0,0.0,0.0
2020-02-01,Samut Songkhram ,0.4283604171575354,0.6450343220748697,0.44902198707283303,0.7255887848024668,0.8826076294331183,0.28745895397455884,0.7337713497644548,1.0,0.0,0.0,0.0,0.0
2020-02-01,Saraburi ,0.17798170381465098,0.5450143898194904,0.19537297587837688,0.4140811025663193,0.7186450777802857,0.5286984462031418,0.4312324897282201,1.0,0.0,0.0,0.0,0.0
2020-02-01,Satun ,2.3103368492238854,1.825149512641978,2.3200832113839693,0.5827781649185503,1.6987743152104176,0.5399914826476934,0.4967008647082297,0.0,0.0,0.0,0.0,1.0
2020-02-01,Sing Buri ,-1.0324708119021087,-0.7839462429341831,-0.9984745963469885,-0.89364686230275,-0.6715881967148593,-1.1343629240030493,-0.851765370263561,1.0,0.0,0.0,0.0,0.0
2020-02-01,Sisaket ,0.23881842220111993,0.6108445963770549,0.2550199627681609,0.6381784022277075,0.6545238803077912,-0.15526910385843665,0.6556144611725129,0.0,0.0,0.0,0.0,1.0
2020-02-01,Suphan Buri ,0.6734263545050178,0.13244763319162026,0.7141606712956208,0.7745873666456646,0.37933794496591544,0.6933095080246082,0.7962880267657425,1.0,0.0,0.0,0.0,0.0
2020-02-01,Surin ,0.22985818356751794,0.8821696308128135,0.2279199738772654,0.06305681108299019,0.8226521076894607,0.702683757881291,0.07507849165689576,0.0,0.0,1.0,0.0,0.0
2020-02-01,Tak ,1.2561691185816737,1.1572999656076342,1.2814163843889266,0.9971642283803649,1.1159821724856027,1.9411596152944877,0.9908404191741398,0.0,0.0,0.0,1.0,0.0
2020-02-01,Trang ,2.052899312023787,2.339653403692328,1.7756229517506992,0.47894239847769854,1.975156955823443,1.3860083410893518,0.29381130516535225,0.0,0.0,0.0,0.0,1.0
2020-02-01,Uthai Thani ,-0.36570972037442145,-0.20671706066658946,-0.3387032115542659,-0.21148686432071537,-0.4065563574347139,-0.29524067760073885,-0.17006288403477646,0.0,0.0,0.0,1.0,0.0
2020-02-01,Uttaradit ,0.03939025377604452,0.11618932555126812,0.06629556187992054,0.03169661024572118,0.18416639878973007,0.19431842823736967,0.06518667435640009,0.0,0.0,0.0,1.0,0.0
2020-02-01,Yala ,-0.29581704320687807,1.9747263171107359,-1.2515497910296087,-1.0710170562606398,1.9232608593396334,-0.4584185186646992,-1.8287374503432945,0.0,0.0,0.0,0.0,1.0
2020-02-01,Yasothon ,-0.9238875482488556,0.40713804209225496,-0.9269503752447379,-0.6721605633445948,0.5148026876686818,-1.0903291578991188,-0.6541627784610299,0.0,0.0,1.0,0.0,0.0
2020-03-01,Amnat Charoen ,-2.263096656791467,-1.005832692503141,-2.1949856611660485,-2.284948449469071,-1.024817607321108,-2.2748990122320674,-2.2850174719432848,0.0,0.0,1.0,0.0,0.0
2020-03-01,Ang Thong ,-1.709193312060999,-1.660045549788273,-1.65562750729695,-1.5806307476086732,-1.3771665004399467,-2.119370687567513,-1.5468830692645703,1.0,0.0,0.0,0.0,0.0
2020-03-01,Bueng Kan ,-1.4845893380840371,-1.5659258394191578,-1.438260597787179,-1.589769736652093,-1.652680466075967,-1.4820553715040623,-1.5554633458334541,0.0,0.0,1.0,0.0,0.0
2020-03-01,Buriram ,-1.1175575492843355,-0.6187926404635111,-1.0841496892433018,-1.1451641004274453,-0.34282089634137003,-0.9727236232189161,-1.110353652452625,0.0,0.0,1.0,0.0,0.0
2020-03-01,Chachoengsao ,-1.0984564562883083,-1.3578110040648836,-1.0609255289960235,-0.7668940489991171,-1.08076344359404,-1.6119248662286776,-0.7222691296195589,0.0,1.0,0.0,0.0,0.0
2020-03-01,Chainat ,-1.823067168037952,-1.2554202168806456,-1.7674724802636528,-1.7394613469594202,-1.126871270215879,-1.9079491045833776,-1.7116797489055733,1.0,0.0,0.0,0.0,0.0
2020-03-01,Chaiyaphum ,-1.3626667440591738,-0.10442539196945133,-1.3401252470942955,-1.1949209591424035,0.005521537047369705,-1.1397534949918078,-1.1693408697936525,0.0,0.0,1.0,0.0,0.0
2020-03-01,Chanthaburi ,0.23253905032099143,-0.5477988725220048,0.2690126936240102,-0.12181699646565097,-1.1431549376942283,0.026624338820809026,-0.07831977723177323,0.0,1.0,0.0,0.0,0.0
2020-03-01,Chumphon ,-0.07508773845807093,0.9757465396571572,-0.10267047650162914,-0.7615525042538933,0.7617668688755872,-0.2460159814280765,-0.7641171678263957,0.0,0.0,0.0,0.0,1.0
2020-03-01,Kalasin ,-1.7397864518070711,-2.1381719444007805,-1.684187618140535,-1.6943688297666215,-2.033564972867655,-1.8122627893699095,-1.6622037853051403,0.0,0.0,1.0,0.0,0.0
2020-03-01,Kamphaeng Phet ,-0.9015287272116724,-0.43968771353079117,-0.872114364509416,-0.9797630191975037,-0.5884427161253301,-0.749274562027863,-0.9394364446911729,0.0,0.0,0.0,1.0,0.0
2020-03-01,Khon Kaen ,1.0062327794812786,0.5450143898194904,1.049909561610693,0.7199716418564089,0.4820149593054752,0.48712930496352463,0.7406436412878511,0.0,0.0,1.0,0.0,0.0
2020-03-01,Lampang ,-0.4154577903052653,0.8291751431739659,-0.4423874432531103,-0.6593093758747227,0.5789273172027702,-0.23500249033688164,-0.6446337404575446,0.0,0.0,0.0,1.0,0.0
2020-03-01,Lamphun ,-1.0186649242909565,-0.44857788627673156,-0.988416426561337,-0.8734093757244689,-0.32074104338841236,-1.1340003806877064,-0.8346988229591675,0.0,0.0,0.0,1.0,0.0
2020-03-01,Loei ,-1.1080305780232749,-0.5262647672192068,-1.0759023809579475,-1.2257115319667236,-0.7455841538355988,-1.0395600610351508,-1.1877592326144466,0.0,0.0,1.0,0.0,0.0
2020-03-01,Lopburi ,-0.23753382554549424,-0.1959771253070874,-0.20958309483009246,-0.13046222319115572,-0.15459340970144012,-1.010074523074675,-0.09154311824998289,1.0,0.0,0.0,0.0,0.0
2020-03-01,Maha Sarakham ,-1.6939242630896316,-0.8611425510263633,-1.6465652996582065,-1.6941112224188517,-0.5854871955835486,-1.5626920630211696,-1.6710433590045508,0.0,0.0,1.0,0.0,0.0
2020-03-01,Mukdahan ,-0.7119653870083026,0.5360889262176478,-0.7196613672239314,-0.5849725644808353,0.6773256711064739,-0.9102106765348955,-0.5746320075390294,0.0,0.0,1.0,0.0,0.0
2020-03-01,Nakhon Nayok ,0.7649653291280745,-0.6449597116015868,0.8127971607701698,0.431434276020197,-0.6891583196175073,0.7363245000917136,0.46720991519566724,0.0,1.0,0.0,0.0,0.0
2020-03-01,Nakhon Pathom ,-0.44762888183268673,-0.3369177845681127,-0.41953540571334436,-0.15458666876775543,-0.0524823058368264,-0.2667890695896043,-0.1167322455038058,1.0,0.0,0.0,0.0,0.0
2020-03-01,Nakhon Phanom ,-1.0157137737056114,-0.1314889081614223,-0.992158916250519,-1.1130541331829868,0.2477393621306841,-1.1571185148570455,-1.0943521289441749,0.0,0.0,1.0,0.0,0.0
2020-03-01,Nakhon Sawan ,-0.3820546155627981,-0.6187926404635111,-0.3514302503540349,-0.2735671461293806,-0.32983107664119865,0.24036499040813458,-0.2324763506139144,0.0,0.0,0.0,1.0,0.0
2020-03-01,Nakhon Si Thammarat ,0.993693012738007,1.052642171521643,1.0135442346091204,0.4840291430565061,1.0400985659567599,0.8304480593595244,0.4843905859551128,0.0,0.0,0.0,0.0,1.0
2020-03-01,Nan ,-0.47741076899305046,0.1351038346761341,-0.4584657281252465,-0.7824918855948678,-0.17757288895620066,-0.08332693353430955,-0.744837803529932,0.0,0.0,0.0,1.0,0.0
2020-03-01,Narathiwat ,-0.5623242430198293,1.8161756744230546,-1.377682861305118,-1.0934604057013113,1.7987006368809222,-0.7151038328402762,-1.6340173466972745,0.0,0.0,0.0,0.0,1.0
2020-03-01,Nong Bua Lamphu ,-2.3302937642299013,-2.505590492436697,-2.2452091927166213,-2.2284439478953546,-2.561093293881736,-2.2391660911065614,-2.215856754012615,0.0,0.0,1.0,0.0,0.0
2020-03-01,Nonthaburi ,-0.9601940178404986,0.8524776659496036,-1.032105227571405,-0.7820818139314948,0.86093439641614,-1.3973456295869398,-0.7959170510892377,1.0,0.0,0.0,0.0,0.0
2020-03-01,Pathum Thani ,-1.5334653195280437,0.41304152783844145,-1.5666529362865762,-1.4019252705988379,0.6872761214906339,-1.6637548737626549,-1.4399307694866728,1.0,0.0,0.0,0.0,0.0
2020-03-01,Pattani ,-1.120405364432988,-0.658589287270839,-1.086519895803807,-1.644381895049855,-1.011689347047803,-1.3196285056469217,-1.6144078492098735,0.0,0.0,0.0,0.0,1.0
2020-03-01,Phang Nga ,1.208502528033922,2.479555597583886,0.3081558852218424,-0.34692469820397065,1.959022774607219,-0.2940570308099418,-0.6847615587250384,0.0,0.0,0.0,0.0,1.0
2020-03-01,Phatthalung ,-0.9898236062973504,-0.978577400226466,-0.9551258754888546,-0.838742504927657,-1.1189091841046264,-0.72474708642548,-0.7943947841341966,0.0,0.0,0.0,0.0,1.0
2020-03-01,Phayao ,-1.1710538907198922,-1.7756960088824638,-1.1315330747626116,-1.1885988238270608,-1.5928126074289302,-0.9825361749918833,-1.1466577576417296,0.0,0.0,0.0,1.0,0.0
2020-03-01,Phetchabun ,0.7858944198547582,-0.45763440772431857,0.8337279063655456,0.3716808613813575,-0.521631577993169,1.327682863384748,0.4078460459982583,0.0,0.0,0.0,1.0,0.0
2020-03-01,Phichit ,-1.1246186494331505,-1.9255414121828374,-1.0857785401039857,-1.2517152843563915,-1.744339048750106,-0.8435141728915199,-1.210465607416891,0.0,0.0,0.0,1.0,0.0
2020-03-01,Phitsanulok ,0.6082102795470622,0.9160281326027664,0.6201346563605922,0.5556888551728313,0.9424368901459297,1.4520594275058822,0.5619640737938633,0.0,0.0,0.0,1.0,0.0
2020-03-01,Phra Nakhon Si Ayutthaya ,-0.3392273941507332,1.218488617147476,-0.4405709377879924,-0.35351955126433304,1.4654958602047545,-0.365128303241127,-0.44671014152270666,1.0,0.0,0.0,0.0,0.0
2020-03-01,Phrae ,-1.1077344742092226,0.5070393306113172,-1.1282638670529757,-1.1712576142133078,0.3783610050039169,-0.9363092447639451,-1.1620496741473219,0.0,0.0,0.0,1.0,0.0
2020-03-01,Prachinburi ,0.04854509821138851,0.6948137683237012,0.053842808033289044,-0.30486192019999486,0.6671855891498367,0.0382306222578187,-0.2881235001323351,0.0,1.0,0.0,0.0,0.0
2020-03-01,Ranong ,-0.519052489894775,0.6547305829651614,-0.5308627438537481,-0.9436793173156386,0.2273768172501258,-0.542722893161725,-0.919102134071032,0.0,0.0,0.0,0.0,1.0
2020-03-01,Ratchaburi ,-0.32464753410197567,-0.18547263790429988,-0.2976067637295254,-0.2384577546261425,-0.08055151147613489,-0.28801624138872844,-0.2000126651280834,1.0,0.0,0.0,0.0,0.0
2020-03-01,Rayong ,1.5580640875696874,1.9232181308593805,1.4524527675823555,1.1487340652548663,1.6984908224288495,2.189936830877118,1.0805109001086854,0.0,1.0,0.0,0.0,0.0
2020-03-01,Roi Et ,-1.5820086145530756,-0.7331023214839091,-1.5392937282082622,-1.4486812610984152,-0.714758667412117,-1.4056246648544461,-1.4159022382377988,0.0,0.0,1.0,0.0,0.0
2020-03-01,Sa Kaeo ,0.06979376750110733,0.28957889991022506,0.0933337413083306,-0.3292570794129088,0.2483633602739519,-0.13612618081149683,-0.2968613921469533,0.0,1.0,0.0,0.0,0.0
2020-03-01,Sakon Nakhon ,-1.083488972919904,-1.4866099268997095,-1.045905935809825,-1.14545684364031,-1.652680466075967,-1.0347002632632767,-1.1028570549839074,0.0,0.0,1.0,0.0,0.0
2020-03-01,Samut Prakan ,-0.6695253589556565,1.2680647100281526,-0.8447083119876273,-0.49288078568618465,1.5200620041256596,-0.741665992823778,-0.6191657814320619,1.0,0.0,0.0,0.0,0.0
2020-03-01,Samut Sakhon ,-1.3377580115128176,-1.9255414121828374,-1.2945572105237497,-1.3406796970516104,-1.8248488485951482,-1.239976881487713,-1.300782019149679,1.0,0.0,0.0,0.0,0.0
2020-03-01,Samut Songkhram ,-0.5427414983267185,0.41742073100388805,-0.5370326884026412,-0.373690628355721,0.6294817247126413,-0.38530947448115166,-0.35596129954972155,1.0,0.0,0.0,0.0,0.0
2020-03-01,Saraburi ,-0.8412656173271733,-0.062473221512247434,-0.8193801003294333,-0.8007324369829061,0.05158703352799018,-0.8845103933172779,-0.7678670269687098,1.0,0.0,0.0,0.0,0.0
2020-03-01,Satun ,0.6663803321936604,1.2926793289834164,0.6394952927563389,-0.6259748039087168,1.1342243757659898,-0.5802703485868774,-0.6690522433510989,0.0,0.0,0.0,0.0,1.0
2020-03-01,Sing Buri ,-1.6362274736547116,-1.3578110040648836,-1.5862179245621353,-1.560942354726533,-1.2043354675714308,-1.8162386913063546,-1.5274175420552345,1.0,0.0,0.0,0.0,0.0
2020-03-01,Sisaket ,-0.9804887656507473,-0.5262647672192068,-0.9494754480144854,-0.7619560702335496,-0.57962431112882,-1.3329879906729334,-0.7197008717649858,0.0,0.0,0.0,0.0,1.0
2020-03-01,Sukhothai ,-0.8167531903406556,1.18001522566925,-0.9803141757164727,-0.9016699356433061,1.2114728771011796,-0.4762393606659018,-0.987900826580542,0.0,0.0,0.0,1.0,0.0
2020-03-01,Suphan Buri ,-0.12213823692239203,-0.1959771253070874,-0.0929688728649049,-0.16584444763584497,0.082222847438535,0.04284230086384357,-0.12990341691379662,1.0,0.0,0.0,0.0,0.0
2020-03-01,Surin ,-0.8998664309836248,-0.058474064497315674,-0.8782825833885798,-1.1182420623383793,-0.17481781185465808,-0.7530260756939599,-1.0859711721525875,0.0,0.0,1.0,0.0,0.0
2020-03-01,Tak ,0.533532457995076,0.34019089869734903,0.5670198692650402,0.27626254180968246,0.23574286173176193,1.1396340322157787,0.30704882087744034,0.0,0.0,0.0,1.0,0.0
