date,day,month,year,province_thai,province_eng,region_thai,region_eng,variable,value
2022-06-01,1,6,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4956.0
2022-06-01,1,6,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,36014.0
2022-06-01,1,6,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,19566.0
2019-07-01,1,7,2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9979.0
2019-07-01,1,7,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,6521.0
2019-07-01,1,7,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,14798.0
2019-07-01,1,7,2019,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4282.0
2019-07-01,1,7,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,14271.0
2019-07-01,1,7,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,48410.0
2019-07-01,1,7,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17337.0
2019-07-01,1,7,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,12750.0
2022-07-01,1,7,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7689.0
2022-07-01,1,7,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11044.0
2022-07-01,1,7,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7628.0
2022-07-01,1,7,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,43905.0
2022-07-01,1,7,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,22110.0
2019-08-01,1,8,2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8233.0
2019-08-01,1,8,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,6680.0
2019-08-01,1,8,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11769.0
2019-08-01,1,8,2019,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,3928.0
2019-08-01,1,8,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,13144.0
2019-08-01,1,8,2019,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4627.0
2019-08-01,1,8,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,58005.0
2019-08-01,1,8,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,18360.0
2019-08-01,1,8,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,10016.0
2022-08-01,1,8,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7907.0
2022-08-01,1,8,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9341.0
2022-08-01,1,8,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9596.0
2022-08-01,1,8,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,48532.0
2022-08-01,1,8,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,22627.0
2019-09-01,1,9,2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9018.0
2019-09-01,1,9,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,5565.0
2019-09-01,1,9,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,13141.0
2019-09-01,1,9,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,14450.0
2019-09-01,1,9,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,46610.0
2019-09-01,1,9,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,16558.0
2019-09-01,1,9,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9069.0
2022-09-01,1,9,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7628.0
2022-09-01,1,9,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9029.0
2022-09-01,1,9,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8881.0
2022-09-01,1,9,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,47185.0
2022-09-01,1,9,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,22585.0
2019-10-01,1,10,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,6816.0
2019-10-01,1,10,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17162.0
2019-10-01,1,10,2019,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,37316.0
2019-10-01,1,10,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,13987.0
2019-10-01,1,10,2019,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,18323.0
2019-10-01,1,10,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,40967.0
2019-10-01,1,10,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,14628.0
2019-10-01,1,10,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,10045.0
2022-10-01,1,10,2022,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7375.0
2022-10-01,1,10,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7893.0
2022-10-01,1,10,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9429.0
2022-10-01,1,10,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8931.0
2022-10-01,1,10,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,49942.0
2022-10-01,1,10,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,23443.0
2019-11-01,1,11,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,6505.0
2019-11-01,1,11,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17003.0
2019-11-01,1,11,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,15856.0
2019-11-01,1,11,2019,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4701.0
2019-11-01,1,11,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,37718.0
2019-11-01,1,11,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,13130.0
2019-11-01,1,11,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9109.0
2022-11-01,1,11,2022,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8001.0
2022-11-01,1,11,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8244.0
2022-11-01,1,11,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11270.0
2022-11-01,1,11,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8970.0
2022-11-01,1,11,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,51034.0
2022-11-01,1,11,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,24353.0
2019-12-01,1,12,2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4782.0
2019-12-01,1,12,2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8374.0
2019-12-01,1,12,2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17489.0
2019-12-01,1,12,2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17032.0
2019-12-01,1,12,2019,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,5749.0
2019-12-01,1,12,2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,52023.0
2019-12-01,1,12,2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17802.0
2019-12-01,1,12,2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,10630.0
2021-12-01,1,12,2021,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,4495.0
2022-12-01,1,12,2022,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8080.0
2022-12-01,1,12,2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,8682.0
2022-12-01,1,12,2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,11771.0
2022-12-01,1,12,2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,9019.0
2022-12-01,1,12,2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,51664.0
2022-12-01,1,12,2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,24458.0
2019-01-01,1,1,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,67226.0
2019-01-01,1,1,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,331956.0
2019-01-01,1,1,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,22744.0
2019-01-01,1,1,2019,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,9039.0
2019-01-01,1,1,2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,10762.0
2019-01-01,1,1,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,33424.0
2019-01-01,1,1,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,43029.0
2020-01-01,1,1,2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,62191.0
2020-01-01,1,1,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,309958.0
2020-01-01,1,1,2020,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,22485.0
2020-01-01,1,1,2020,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,9294.0
2020-01-01,1,1,2020,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,10073.0
2020-01-01,1,1,2020,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,28588.0
2020-01-01,1,1,2020,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,40138.0
2022-01-01,1,1,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,12359.0
2023-01-01,1,1,2023,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,77313.0
2023-01-01,1,1,2023,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,361658.0
2023-01-01,1,1,2023,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,16500.0
2023-01-01,1,1,2023,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,9472.0
2023-01-01,1,1,2023,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,14983.0
2019-02-01,1,2,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,63636.0
2019-02-01,1,2,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,302847.0
2019-02-01,1,2,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,21378.0
2019-02-01,1,2,2019,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,8761.0
2019-02-01,1,2,2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,10176.0
2019-02-01,1,2,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,29119.0
2019-02-01,1,2,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,42080.0
2020-02-01,1,2,2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,34484.0
2020-02-01,1,2,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,165688.0
2020-02-01,1,2,2020,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,18499.0
2020-02-01,1,2,2020,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,9205.0
2020-02-01,1,2,2020,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,21877.0
2020-02-01,1,2,2020,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,37829.0
2022-02-01,1,2,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,17336.0
2023-02-01,1,2,2023,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,74602.0
2023-02-01,1,2,2023,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,376511.0
2023-02-01,1,2,2023,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,18407.0
2023-02-01,1,2,2023,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,10424.0
2023-02-01,1,2,2023,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,17758.0
2019-03-01,1,3,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,46981.0
2019-03-01,1,3,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,308127.0
2019-03-01,1,3,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,20358.0
2019-03-01,1,3,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,22597.0
2019-03-01,1,3,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,38659.0
2020-03-01,1,3,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,59316.0
2022-03-01,1,3,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,21521.0
2019-04-01,1,4,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,43173.0
2019-04-01,1,4,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,260245.0
2019-04-01,1,4,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,13128.0
2019-04-01,1,4,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,18559.0
2019-04-01,1,4,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,26593.0
2022-04-01,1,4,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,21808.0
2019-05-01,1,5,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,40625.0
2019-05-01,1,5,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,247911.0
2019-05-01,1,5,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,10606.0
2019-05-01,1,5,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,17976.0
2019-05-01,1,5,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,23996.0
2022-05-01,1,5,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,20305.0
2019-06-01,1,6,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,37986.0
2019-06-01,1,6,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,254555.0
2019-06-01,1,6,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,10215.0
2019-06-01,1,6,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,19847.0
2019-06-01,1,6,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,22612.0
2022-06-01,1,6,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,26838.0
2019-07-01,1,7,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,59216.0
2019-07-01,1,7,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,281825.0
2019-07-01,1,7,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,13643.0
2019-07-01,1,7,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,15289.0
2019-07-01,1,7,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,36686.0
2022-07-01,1,7,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,16662.0
2022-07-01,1,7,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,49301.0
2022-07-01,1,7,2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,9023.0
2019-08-01,1,8,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,48951.0
2019-08-01,1,8,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,252222.0
2019-08-01,1,8,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,11219.0
2019-08-01,1,8,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,15678.0
2019-08-01,1,8,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,33095.0
2022-08-01,1,8,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,21780.0
2022-08-01,1,8,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,70635.0
2022-08-01,1,8,2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,10875.0
2019-09-01,1,9,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,53676.0
2019-09-01,1,9,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,263797.0
2019-09-01,1,9,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,11448.0
2019-09-01,1,9,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,14285.0
2019-09-01,1,9,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,27951.0
2022-09-01,1,9,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,35778.0
2022-09-01,1,9,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,90885.0
2019-10-01,1,10,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,48527.0
2019-10-01,1,10,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,269607.0
2019-10-01,1,10,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,27321.0
2019-10-01,1,10,2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,15366.0
2019-10-01,1,10,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,24400.0
2019-10-01,1,10,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,30991.0
2022-10-01,1,10,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,44156.0
2022-10-01,1,10,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,165123.0
2022-10-01,1,10,2022,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,11237.0
2022-10-01,1,10,2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,10058.0
2019-11-01,1,11,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,59571.0
2019-11-01,1,11,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,342228.0
2019-11-01,1,11,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,28981.0
2019-11-01,1,11,2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,18698.0
2019-11-01,1,11,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,24571.0
2019-11-01,1,11,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,36792.0
2022-11-01,1,11,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,62005.0
2022-11-01,1,11,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,253635.0
2022-11-01,1,11,2022,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,13094.0
2022-11-01,1,11,2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,13958.0
2019-12-01,1,12,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,68379.0
2019-12-01,1,12,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,359087.0
2019-12-01,1,12,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,28695.0
2019-12-01,1,12,2019,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,18411.0
2019-12-01,1,12,2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,26730.0
2019-12-01,1,12,2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,32200.0
2022-12-01,1,12,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,68195.0
2022-12-01,1,12,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,346585.0
2022-12-01,1,12,2022,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,16211.0
2022-12-01,1,12,2022,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,13764.0
2019-01-01,1,1,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1333007.0
2019-01-01,1,1,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,378823.0
2019-01-01,1,1,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,242563.0
2019-01-01,1,1,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,384791.0
2019-01-01,1,1,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,357114.0
2020-01-01,1,1,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1405884.0
2020-01-01,1,1,2020,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,386054.0
2020-01-01,1,1,2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,284450.0
2020-01-01,1,1,2020,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,361467.0
2020-01-01,1,1,2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,334665.0
2022-01-01,1,1,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,90395.0
2023-01-01,1,1,2023,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,84299.0
2023-01-01,1,1,2023,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,67003.0
2023-01-01,1,1,2023,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,583067.0
2023-01-01,1,1,2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,157867.0
2023-01-01,1,1,2023,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,191440.0
2019-02-01,1,2,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1021714.0
